,Total Vehicle Sales,Domestic Auto Production,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States,Employment Level,Unemployment Rate,"Inflation, consumer prices for the United States",Federal Funds Effective Rate,"Trade Balance: Goods and Services, Balance of Payments Basis",Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,M2,Industrial Production: Total Index,US_Manufacturing_PMI,New One Family Houses Sold,S&P CoreLogic Case-Shiller U.S. National Home Price Index,All-Transactions House Price Index for the United States,New Privately-Owned Housing Units Started: Total Units
2016-01-05,18.054,333.9,3.24,4.01,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-06,18.054,333.9,3.24,4.01,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-07,18.054,333.9,3.26,3.97,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-08,18.054,333.9,3.26,3.97,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-09,18.054,333.9,3.26,3.97,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-10,18.054,333.9,3.26,3.97,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-11,18.054,333.9,3.26,3.97,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-12,18.054,333.9,3.26,3.97,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-13,18.054,333.9,3.26,3.97,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-14,18.054,333.9,3.19,3.92,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-15,18.054,333.9,3.19,3.92,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-16,18.054,333.9,3.19,3.92,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-17,18.054,333.9,3.19,3.92,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-18,18.054,333.9,3.19,3.92,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-19,18.054,333.9,3.19,3.92,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-20,18.054,333.9,3.19,3.92,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-21,18.054,333.9,3.1,3.81,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-22,18.054,333.9,3.1,3.81,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-23,18.054,333.9,3.1,3.81,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-24,18.054,333.9,3.1,3.81,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-25,18.054,333.9,3.1,3.81,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-26,18.054,333.9,3.1,3.81,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-27,18.054,333.9,3.1,3.81,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-28,18.054,333.9,3.07,3.79,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-29,18.054,333.9,3.07,3.79,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-30,18.054,333.9,3.07,3.79,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-01-31,18.054,333.9,3.07,3.79,150653.0,4.8,1.26158320570536,0.34,-40044.0,236.916,3103.4,12490.8,99.4391,443032.0,505.0,177.252,366.25,1092.0
2016-02-01,18.096,330.4,3.07,3.79,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-02,18.096,330.4,3.07,3.79,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-03,18.096,330.4,3.07,3.79,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-04,18.096,330.4,3.01,3.72,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-05,18.096,330.4,3.01,3.72,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-06,18.096,330.4,3.01,3.72,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-07,18.096,330.4,3.01,3.72,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-08,18.096,330.4,3.01,3.72,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-09,18.096,330.4,3.01,3.72,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-10,18.096,330.4,3.01,3.72,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-11,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-12,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-13,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-14,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-15,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-16,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-17,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-18,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-19,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-20,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-21,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-22,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-23,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-24,18.096,330.4,2.95,3.65,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-25,18.096,330.4,2.93,3.62,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-26,18.096,330.4,2.93,3.62,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-27,18.096,330.4,2.93,3.62,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-28,18.096,330.4,2.93,3.62,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-02-29,18.096,330.4,2.93,3.62,150939.0,4.9,1.26158320570536,0.38,-43306.0,237.111,3131.6,12557.6,98.9232,431196.0,517.0,177.63400000000001,366.25,1225.0
2016-03-01,17.291,328.0,2.93,3.62,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-02,17.291,328.0,2.93,3.62,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-03,17.291,328.0,2.94,3.64,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-04,17.291,328.0,2.94,3.64,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-05,17.291,328.0,2.94,3.64,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-06,17.291,328.0,2.94,3.64,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-07,17.291,328.0,2.94,3.64,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-08,17.291,328.0,2.94,3.64,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-09,17.291,328.0,2.94,3.64,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-10,17.291,328.0,2.96,3.68,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-11,17.291,328.0,2.96,3.68,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-12,17.291,328.0,2.96,3.68,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-13,17.291,328.0,2.96,3.68,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-14,17.291,328.0,2.96,3.68,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-15,17.291,328.0,2.96,3.68,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-16,17.291,328.0,2.96,3.68,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-17,17.291,328.0,2.99,3.73,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-18,17.291,328.0,2.99,3.73,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-19,17.291,328.0,2.99,3.73,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-20,17.291,328.0,2.99,3.73,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-21,17.291,328.0,2.99,3.73,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-22,17.291,328.0,2.99,3.73,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-23,17.291,328.0,2.99,3.73,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-24,17.291,328.0,2.96,3.71,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-25,17.291,328.0,2.96,3.71,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-26,17.291,328.0,2.96,3.71,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-27,17.291,328.0,2.96,3.71,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-28,17.291,328.0,2.96,3.71,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-29,17.291,328.0,2.96,3.71,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-30,17.291,328.0,2.96,3.71,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-03-31,17.291,328.0,2.98,3.71,151218.0,5.0,1.26158320570536,0.36,-36801.0,238.132,3152.8,12620.2,98.1635,436598.0,532.0,178.15200000000002,366.25,1111.0
2016-04-01,17.669,321.6,2.98,3.71,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-02,17.669,321.6,2.98,3.71,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-03,17.669,321.6,2.98,3.71,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-04,17.669,321.6,2.98,3.71,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-05,17.669,321.6,2.98,3.71,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-06,17.669,321.6,2.98,3.71,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-07,17.669,321.6,2.88,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-08,17.669,321.6,2.88,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-09,17.669,321.6,2.88,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-10,17.669,321.6,2.88,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-11,17.669,321.6,2.88,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-12,17.669,321.6,2.88,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-13,17.669,321.6,2.88,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-14,17.669,321.6,2.86,3.58,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-15,17.669,321.6,2.86,3.58,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-16,17.669,321.6,2.86,3.58,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-17,17.669,321.6,2.86,3.58,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-18,17.669,321.6,2.86,3.58,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-19,17.669,321.6,2.86,3.58,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-20,17.669,321.6,2.86,3.58,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-21,17.669,321.6,2.85,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-22,17.669,321.6,2.85,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-23,17.669,321.6,2.85,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-24,17.669,321.6,2.85,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-25,17.669,321.6,2.85,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-26,17.669,321.6,2.85,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-27,17.669,321.6,2.85,3.59,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-28,17.669,321.6,2.89,3.66,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-29,17.669,321.6,2.89,3.66,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-04-30,17.669,321.6,2.89,3.66,151074.0,5.1,1.26158320570536,0.37,-38048.0,239.261,3197.7,12703.7,98.4775,448453.0,576.0,178.755,373.09,1163.0
2016-05-01,17.695,311.5,2.89,3.66,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-02,17.695,311.5,2.89,3.66,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-03,17.695,311.5,2.89,3.66,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-04,17.695,311.5,2.89,3.66,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-05,17.695,311.5,2.86,3.61,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-06,17.695,311.5,2.86,3.61,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-07,17.695,311.5,2.86,3.61,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-08,17.695,311.5,2.86,3.61,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-09,17.695,311.5,2.86,3.61,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-10,17.695,311.5,2.86,3.61,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-11,17.695,311.5,2.86,3.61,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-12,17.695,311.5,2.81,3.57,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-13,17.695,311.5,2.81,3.57,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-14,17.695,311.5,2.81,3.57,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-15,17.695,311.5,2.81,3.57,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-16,17.695,311.5,2.81,3.57,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-17,17.695,311.5,2.81,3.57,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-18,17.695,311.5,2.81,3.57,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-19,17.695,311.5,2.81,3.58,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-20,17.695,311.5,2.81,3.58,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-21,17.695,311.5,2.81,3.58,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-22,17.695,311.5,2.81,3.58,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-23,17.695,311.5,2.81,3.58,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-24,17.695,311.5,2.81,3.58,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-25,17.695,311.5,2.81,3.58,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-26,17.695,311.5,2.89,3.64,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-27,17.695,311.5,2.89,3.64,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-28,17.695,311.5,2.89,3.64,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-29,17.695,311.5,2.89,3.64,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-30,17.695,311.5,2.89,3.64,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
2016-05-31,17.695,311.5,2.89,3.64,151132.0,4.8,1.26158320570536,0.37,-39032.0,240.229,3236.5,12775.9,98.2549,442183.0,571.0,179.415,373.09,1148.0
