Date,GC=F,CL=F,BZ=F,NG=F,RB=F
2010-10-02,1316.0999755859375,81.58000183105469,83.75,3.796999931335449,2.0861001014709473
2010-10-03,1316.0999755859375,81.58000183105469,83.75,3.796999931335449,2.0861001014709473
2010-10-04,1315.4000244140625,81.47000122070312,83.27999877929688,3.7269999980926514,2.0933001041412354
2010-10-05,1338.9000244140625,82.81999969482422,84.83999633789062,3.743000030517578,2.125499963760376
2010-10-06,1346.4000244140625,83.2300033569336,85.05999755859375,3.865000009536743,2.155900001525879
2010-10-07,1333.9000244140625,81.66999816894531,83.43000030517578,3.617000102996826,2.118000030517578
2010-10-08,1344.199951171875,82.66000366210938,84.02999877929688,3.6510000228881836,2.15120005607605
2010-10-09,1344.199951171875,82.66000366210938,84.02999877929688,3.6510000228881836,2.15120005607605
2010-10-10,1344.199951171875,82.66000366210938,84.02999877929688,3.6510000228881836,2.15120005607605
2010-10-11,1353.300048828125,82.20999908447266,83.72000122070312,3.6010000705718994,2.1654999256134033
2010-10-12,1345.699951171875,81.66999816894531,83.5,3.628999948501587,2.1238999366760254
2010-10-13,1369.5,83.01000213623047,84.63999938964844,3.696000099182129,2.166100025177002
2010-10-14,1376.699951171875,82.69000244140625,84.52999877929688,3.6570000648498535,2.1364998817443848
2010-10-15,1371.0999755859375,81.25,82.44999694824219,3.5350000858306885,2.103800058364868
2010-10-16,1371.0999755859375,81.25,82.44999694824219,3.5350000858306885,2.103800058364868
2010-10-17,1371.0999755859375,81.25,82.44999694824219,3.5350000858306885,2.103800058364868
2010-10-18,1371.199951171875,83.08000183105469,84.37000274658203,3.430999994277954,2.1514999866485596
2010-10-19,1335.0999755859375,79.48999786376953,81.0999984741211,3.513000011444092,2.04830002784729
2010-10-20,1343.300048828125,81.7699966430664,83.5999984741211,3.5390000343322754,2.0826001167297363
2010-10-21,1324.699951171875,80.55999755859375,81.83000183105469,3.368000030517578,2.0409998893737793
2010-10-22,1324.4000244140625,81.69000244140625,82.95999908447266,3.3320000171661377,2.063800096511841
