Date,Total Vehicle Sales,Domestic Auto Production,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States,Employment Level,Unemployment Rate,"Inflation, consumer prices for the United States",Federal Funds Effective Rate,"Trade Balance: Goods and Services, Balance of Payments Basis",Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,M2,Industrial Production: Total Index,US_Manufacturing_PMI,New One Family Houses Sold,S&P CoreLogic Case-Shiller U.S. National Home Price Index,All-Transactions House Price Index for the United States,New Privately-Owned Housing Units Started: Total Units
17/05/2017,17.081,283.7,3.29,4.05,153069.0,4.4,2.13011000365961,0.91,-43985.0,244.733,3516.2,13539.7,100.128,450239.0,635.0,189.59900000000002,394.04,1157.0
18/05/2017,17.081,283.7,3.27,4.02,153069.0,4.4,2.13011000365961,0.91,-43985.0,244.733,3516.2,13539.7,100.128,450239.0,635.0,189.59900000000002,394.04,1157.0
19/05/2017,17.081,283.7,3.27,4.02,153069.0,4.4,2.13011000365961,0.91,-43985.0,244.733,3516.2,13539.7,100.128,450239.0,635.0,189.59900000000002,394.04,1157.0
22/05/2017,17.081,283.7,3.27,4.02,153069.0,4.4,2.13011000365961,0.91,-43985.0,244.733,3516.2,13539.7,100.128,450239.0,635.0,189.59900000000002,394.04,1157.0
23/05/2017,17.081,283.7,3.27,4.02,153069.0,4.4,2.13011000365961,0.91,-43985.0,244.733,3516.2,13539.7,100.128,450239.0,635.0,189.59900000000002,394.04,1157.0
24/05/2017,17.081,283.7,3.27,4.02,153069.0,4.4,2.13011000365961,0.91,-43985.0,244.733,3516.2,13539.7,100.128,450239.0,635.0,189.59900000000002,394.04,1157.0
25/05/2017,17.081,283.7,3.19,3.95,153069.0,4.4,2.13011000365961,0.91,-43985.0,244.733,3516.2,13539.7,100.128,450239.0,635.0,189.59900000000002,394.04,1157.0
26/05/2017,17.081,283.7,3.19,3.95,153069.0,4.4,2.13011000365961,0.91,-43985.0,244.733,3516.2,13539.7,100.128,450239.0,635.0,189.59900000000002,394.04,1157.0
30/05/2017,17.081,283.7,3.19,3.95,153069.0,4.4,2.13011000365961,0.91,-43985.0,244.733,3516.2,13539.7,100.128,450239.0,635.0,189.59900000000002,394.04,1157.0
31/05/2017,17.081,283.7,3.19,3.95,153069.0,4.4,2.13011000365961,0.91,-43985.0,244.733,3516.2,13539.7,100.128,450239.0,635.0,189.59900000000002,394.04,1157.0
01/06/2017,17.13,257.2,3.19,3.94,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
02/06/2017,17.13,257.2,3.19,3.94,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
05/06/2017,17.13,257.2,3.19,3.94,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
06/06/2017,17.13,257.2,3.19,3.94,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
07/06/2017,17.13,257.2,3.19,3.94,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
08/06/2017,17.13,257.2,3.16,3.89,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
09/06/2017,17.13,257.2,3.16,3.89,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
12/06/2017,17.13,257.2,3.16,3.89,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
13/06/2017,17.13,257.2,3.16,3.89,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
14/06/2017,17.13,257.2,3.16,3.89,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
15/06/2017,17.13,257.2,3.18,3.91,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
16/06/2017,17.13,257.2,3.18,3.91,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
19/06/2017,17.13,257.2,3.18,3.91,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
20/06/2017,17.13,257.2,3.18,3.91,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
21/06/2017,17.13,257.2,3.18,3.91,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
22/06/2017,17.13,257.2,3.17,3.9,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
23/06/2017,17.13,257.2,3.17,3.9,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
26/06/2017,17.13,257.2,3.17,3.9,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
27/06/2017,17.13,257.2,3.17,3.9,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
28/06/2017,17.13,257.2,3.17,3.9,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
29/06/2017,17.13,257.2,3.17,3.88,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
30/06/2017,17.13,257.2,3.17,3.88,153318.0,4.3,2.13011000365961,1.04,-42579.0,244.955,3525.3,13564.1,100.337,464508.0,619.0,190.495,394.04,1249.0
03/07/2017,17.237,212.1,3.17,3.88,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
05/07/2017,17.237,212.1,3.17,3.88,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
06/07/2017,17.237,212.1,3.22,3.96,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
07/07/2017,17.237,212.1,3.22,3.96,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
10/07/2017,17.237,212.1,3.22,3.96,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
11/07/2017,17.237,212.1,3.22,3.96,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
12/07/2017,17.237,212.1,3.22,3.96,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
13/07/2017,17.237,212.1,3.29,4.03,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
14/07/2017,17.237,212.1,3.29,4.03,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
17/07/2017,17.237,212.1,3.29,4.03,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
18/07/2017,17.237,212.1,3.29,4.03,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
19/07/2017,17.237,212.1,3.29,4.03,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
20/07/2017,17.237,212.1,3.23,3.96,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
21/07/2017,17.237,212.1,3.23,3.96,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
24/07/2017,17.237,212.1,3.23,3.96,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
25/07/2017,17.237,212.1,3.23,3.96,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
26/07/2017,17.237,212.1,3.23,3.96,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
27/07/2017,17.237,212.1,3.2,3.92,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
28/07/2017,17.237,212.1,3.2,3.92,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
31/07/2017,17.237,212.1,3.2,3.92,153569.0,4.3,2.13011000365961,1.15,-43854.0,244.786,3547.3,13628.9,100.0865,446837.0,572.0,191.449,400.1,1206.0
01/08/2017,17.051,252.9,3.2,3.92,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
02/08/2017,17.051,252.9,3.2,3.92,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
03/08/2017,17.051,252.9,3.18,3.93,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
04/08/2017,17.051,252.9,3.18,3.93,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
07/08/2017,17.051,252.9,3.18,3.93,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
08/08/2017,17.051,252.9,3.18,3.93,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
09/08/2017,17.051,252.9,3.18,3.93,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
10/08/2017,17.051,252.9,3.18,3.9,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
11/08/2017,17.051,252.9,3.18,3.9,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
14/08/2017,17.051,252.9,3.18,3.9,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
15/08/2017,17.051,252.9,3.18,3.9,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
16/08/2017,17.051,252.9,3.18,3.9,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
17/08/2017,17.051,252.9,3.16,3.89,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
18/08/2017,17.051,252.9,3.16,3.89,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
21/08/2017,17.051,252.9,3.16,3.89,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
22/08/2017,17.051,252.9,3.16,3.89,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
23/08/2017,17.051,252.9,3.16,3.89,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
24/08/2017,17.051,252.9,3.16,3.86,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
25/08/2017,17.051,252.9,3.16,3.86,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
28/08/2017,17.051,252.9,3.16,3.86,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
29/08/2017,17.051,252.9,3.16,3.86,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
30/08/2017,17.051,252.9,3.16,3.86,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
31/08/2017,17.051,252.9,3.12,3.82,153503.0,4.4,2.13011000365961,1.16,-41391.0,245.519,3586.5,13688.0,99.6323,453565.0,556.0,192.636,400.1,1159.0
01/09/2017,18.313,225.1,3.12,3.82,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
05/09/2017,18.313,225.1,3.12,3.82,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
06/09/2017,18.313,225.1,3.12,3.82,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
07/09/2017,18.313,225.1,3.08,3.78,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
08/09/2017,18.313,225.1,3.08,3.78,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
11/09/2017,18.313,225.1,3.08,3.78,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
12/09/2017,18.313,225.1,3.08,3.78,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
13/09/2017,18.313,225.1,3.08,3.78,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
14/09/2017,18.313,225.1,3.08,3.78,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
15/09/2017,18.313,225.1,3.08,3.78,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
18/09/2017,18.313,225.1,3.08,3.78,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
19/09/2017,18.313,225.1,3.08,3.78,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
20/09/2017,18.313,225.1,3.08,3.78,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
21/09/2017,18.313,225.1,3.13,3.83,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
22/09/2017,18.313,225.1,3.13,3.83,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
25/09/2017,18.313,225.1,3.13,3.83,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
26/09/2017,18.313,225.1,3.13,3.83,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
27/09/2017,18.313,225.1,3.13,3.83,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
28/09/2017,18.313,225.1,3.13,3.83,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
29/09/2017,18.313,225.1,3.13,3.83,154286.0,4.3,2.13011000365961,1.15,-41593.0,246.819,3570.5,13733.8,99.7482,461137.0,637.0,193.732,400.1,1181.0
02/10/2017,18.482,225.8,3.13,3.83,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
03/10/2017,18.482,225.8,3.13,3.83,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
04/10/2017,18.482,225.8,3.13,3.83,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
05/10/2017,18.482,225.8,3.15,3.85,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
06/10/2017,18.482,225.8,3.15,3.85,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
09/10/2017,18.482,225.8,3.15,3.85,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
10/10/2017,18.482,225.8,3.15,3.85,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
11/10/2017,18.482,225.8,3.15,3.85,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
12/10/2017,18.482,225.8,3.21,3.91,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
13/10/2017,18.482,225.8,3.21,3.91,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
16/10/2017,18.482,225.8,3.21,3.91,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
17/10/2017,18.482,225.8,3.21,3.91,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
18/10/2017,18.482,225.8,3.21,3.91,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
19/10/2017,18.482,225.8,3.19,3.88,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
20/10/2017,18.482,225.8,3.19,3.88,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
23/10/2017,18.482,225.8,3.19,3.88,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
24/10/2017,18.482,225.8,3.19,3.88,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
25/10/2017,18.482,225.8,3.19,3.88,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
26/10/2017,18.482,225.8,3.25,3.94,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
27/10/2017,18.482,225.8,3.25,3.94,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
30/10/2017,18.482,225.8,3.25,3.94,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
31/10/2017,18.482,225.8,3.25,3.94,153609.0,4.2,2.13011000365961,1.15,-42848.0,246.663,3607.8,13788.5,100.9893,463860.0,626.0,194.78099999999998,403.42,1257.0
01/11/2017,18.003,222.1,3.25,3.94,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
02/11/2017,18.003,222.1,3.27,3.94,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
03/11/2017,18.003,222.1,3.27,3.94,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
06/11/2017,18.003,222.1,3.27,3.94,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
07/11/2017,18.003,222.1,3.27,3.94,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
08/11/2017,18.003,222.1,3.27,3.94,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
09/11/2017,18.003,222.1,3.24,3.9,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
10/11/2017,18.003,222.1,3.24,3.9,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
13/11/2017,18.003,222.1,3.24,3.9,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
14/11/2017,18.003,222.1,3.24,3.9,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
15/11/2017,18.003,222.1,3.24,3.9,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
16/11/2017,18.003,222.1,3.31,3.95,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
17/11/2017,18.003,222.1,3.31,3.95,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
20/11/2017,18.003,222.1,3.31,3.95,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
21/11/2017,18.003,222.1,3.31,3.95,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
22/11/2017,18.003,222.1,3.32,3.92,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
24/11/2017,18.003,222.1,3.32,3.92,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
27/11/2017,18.003,222.1,3.32,3.92,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
28/11/2017,18.003,222.1,3.32,3.92,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
29/11/2017,18.003,222.1,3.32,3.92,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
30/11/2017,18.003,222.1,3.3,3.9,153805.0,4.2,2.13011000365961,1.16,-45463.0,246.669,3629.4,13814.7,101.2493,470852.0,711.0,195.93400000000003,403.42,1273.0
01/12/2017,17.887,219.9,3.3,3.9,153904.0,4.1,2.13011000365961,1.3,-46535.0,246.524,3613.3,13860.3,101.4871,481816.0,630.0,197.158,403.42,1177.0
04/12/2017,17.887,219.9,3.3,3.9,153904.0,4.1,2.13011000365961,1.3,-46535.0,246.524,3613.3,13860.3,101.4871,481816.0,630.0,197.158,403.42,1177.0
05/12/2017,17.887,219.9,3.3,3.9,153904.0,4.1,2.13011000365961,1.3,-46535.0,246.524,3613.3,13860.3,101.4871,481816.0,630.0,197.158,403.42,1177.0
06/12/2017,17.887,219.9,3.3,3.9,153904.0,4.1,2.13011000365961,1.3,-46535.0,246.524,3613.3,13860.3,101.4871,481816.0,630.0,197.158,403.42,1177.0
07/12/2017,17.887,219.9,3.36,3.94,153904.0,4.1,2.13011000365961,1.3,-46535.0,246.524,3613.3,13860.3,101.4871,481816.0,630.0,197.158,403.42,1177.0
08/12/2017,17.887,219.9,3.36,3.94,153904.0,4.1,2.13011000365961,1.3,-46535.0,246.524,3613.3,13860.3,101.4871,481816.0,630.0,197.158,403.42,1177.0
11/12/2017,17.887,219.9,3.36,3.94,153904.0,4.1,2.13011000365961,1.3,-46535.0,246.524,3613.3,13860.3,101.4871,481816.0,630.0,197.158,403.42,1177.0
12/12/2017,17.887,219.9,3.36,3.94,153904.0,4.1,2.13011000365961,1.3,-46535.0,246.524,3613.3,13860.3,101.4871,481816.0,630.0,197.158,403.42,1177.0
13/12/2017,17.887,219.9,3.36,3.94,153904.0,4.1,2.13011000365961,1.3,-46535.0,246.524,3613.3,13860.3,101.4871,481816.0,630.0,197.158,403.42,1177.0
14/12/2017,17.887,219.9,3.36,3.93,153904.0,4.1,2.13011000365961,1.3,-46535.0,246.524,3613.3,13860.3,101.4871,481816.0,630.0,197.158,403.42,1177.0
