,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^SP500-45,^SP500-45,^SP500-45,^SP500-45,^SP500-45
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
22/07/2010,1078.0676717122396,1087.3656575520833,1068.1106689453125,1078.8026631673176,4662859666.666667,348.67800089518227,352.6143341064453,345.3176696777344,349.27833455403646,8242500.0
23/07/2010,1079.181005859375,1087.8949910481772,1069.0810017903646,1079.3299987792968,4642186000.0,349.2756673177083,352.97833353678385,345.8226694742838,349.656000773112,8238673.333333333
26/07/2010,1079.8556722005208,1088.6536580403647,1069.8870035807292,1080.110333251953,4640531666.666667,349.65366719563804,353.2813334147135,346.2433359781901,349.97666727701824,8229320.0
27/07/2010,1080.601005045573,1089.1549886067708,1070.5786702473958,1080.9173319498698,4650527000.0,349.9756673177083,353.4996673583984,346.5590026855469,350.3456675211589,8238426.666666667
28/07/2010,1081.3220052083334,1089.1239908854166,1070.9753377278646,1080.6139994303385,4629123666.666667,350.3436676025391,353.54566752115886,346.7743357340495,350.2643341064453,8171780.0
29/07/2010,1081.1236694335937,1089.0293253580728,1070.4983357747396,1080.1780008951823,4616117666.666667,350.2626678466797,353.44566752115884,346.5590026855469,350.0413340250651,8288133.333333333
30/07/2010,1080.5390014648438,1088.6533243815104,1069.9030029296875,1079.6966654459636,4597740666.666667,350.0396677652995,353.1540008544922,346.2253356933594,349.7070007324219,8382213.333333333
02/08/2010,1080.2513346354167,1088.8629923502604,1069.6896687825522,1079.9749979654948,4584034666.666667,349.70533447265626,353.02666727701825,345.92766927083335,349.60500081380206,8401513.333333334
03/08/2010,1080.3363321940103,1088.669991048177,1069.9736694335938,1080.2169982910157,4569283333.333333,349.60333455403645,352.78233439127604,345.8906697591146,349.5556671142578,8391886.666666666
04/08/2010,1080.575,1089.0116577148438,1070.8163330078125,1081.2813293457032,4554065666.666667,349.5540008544922,352.6933349609375,345.9040028889974,349.6893341064453,8425800.0
05/08/2010,1081.5820027669272,1089.9089925130208,1071.932999674479,1082.4069966634115,4526046000.0,349.6876678466797,352.7693349202474,346.0430033365885,349.82566731770834,8376586.666666667
06/08/2010,1082.619999186198,1090.9799926757812,1073.1186686197916,1084.005332438151,4494148000.0,349.81866760253905,352.90033467610675,346.2286702473958,350.13966776529946,8326140.0
09/08/2010,1084.2100016276042,1092.5026570638022,1074.8860026041666,1085.7063334147135,4455832000.0,350.13266805013023,353.2206675211589,346.6143371582031,350.5730010986328,8237440.0
10/08/2010,1085.724003092448,1093.9879923502604,1076.2236694335938,1087.2560038248698,4458597000.0,350.5663350423177,353.5453338623047,346.8656697591146,350.8316670735677,8342073.333333333
11/08/2010,1087.2503377278647,1095.5143269856771,1078.0026692708334,1088.8636698404948,4404435666.666667,350.824668375651,353.803667195638,347.29766947428385,351.227333577474,8282173.333333333
12/08/2010,1088.6143351236979,1096.8023274739583,1079.6146687825521,1090.6270039876301,4386234666.666667,351.2200022379557,354.1443339029948,347.6130025227865,351.6,8367980.0
13/08/2010,1090.3183349609376,1098.5579956054687,1081.884336344401,1092.356337483724,4282672000.0,351.59300130208334,354.4580006917318,348.1250020345052,351.9336669921875,8245006.666666667
16/08/2010,1091.979667154948,1100.2136637369792,1083.6696695963542,1094.2496704101563,4255137000.0,351.9266682942708,354.8453338623047,348.48866882324216,352.338666788737,8233893.333333333
17/08/2010,1093.7486694335937,1102.1349975585938,1085.763338216146,1096.3990030924479,4231036000.0,352.3316680908203,355.2170013427734,348.9060017903646,352.78399963378905,8201980.0
18/08/2010,1095.8666666666666,1103.430997721354,1087.6706705729166,1097.528670247396,4190804000.0,352.7770009358724,355.3660013834635,349.30833435058594,352.8783325195312,8131953.333333333
19/08/2010,1096.8506632486979,1104.1373291015625,1088.0846720377604,1097.7080037434896,4182206666.6666665,352.8713338216146,355.356000773112,349.27000020345054,352.76999918619794,8260753.333333333
20/08/2010,1097.0216634114583,1104.0529947916666,1087.9450073242188,1097.499003092448,4190706666.6666665,352.76300048828125,355.21100056966145,349.1096669514974,352.59166564941404,8360700.0
23/08/2010,1096.8926635742187,1104.079659016927,1087.832674153646,1097.1193359375,4183505333.3333335,352.5846669514974,354.99400126139324,348.8246663411458,352.2223317464193,8386933.333333333
24/08/2010,1096.3109944661458,1102.8709920247395,1086.700341796875,1095.6703369140625,4176701000.0,352.2153330485026,354.4230010986328,348.23333231608075,351.5106648763021,8388840.0
25/08/2010,1094.756660970052,1101.5476603190104,1085.1053385416667,1094.342333984375,4171339000.0,351.5029998779297,353.63300069173175,347.4116658528646,350.75299784342445,8296700.0
26/08/2010,1093.4839965820313,1100.30732421875,1083.9343383789062,1092.700333658854,4141147000.0,350.7446665445963,352.9046671549479,346.68799947102866,349.85899759928384,8261833.333333333
27/08/2010,1091.997998046875,1099.352657063802,1083.1470052083334,1092.6906656901042,4101317333.3333335,349.8506663004557,352.15366719563804,346.0309987386068,349.4433308919271,8264840.0
30/08/2010,1091.8663330078125,1099.009326171875,1082.7363403320312,1091.9463338216146,4062267000.0,349.43499959309895,351.62633361816404,345.4966654459635,348.7739980061849,8265973.333333333
31/08/2010,1091.2779988606771,1098.0493286132812,1082.203006998698,1090.807999674479,4039783333.3333335,348.7656667073568,350.88800048828125,344.96966552734375,347.94933166503904,8280966.666666667
01/09/2010,1090.0463297526042,1097.7939982096354,1081.6853393554688,1091.164668782552,4028106666.6666665,347.9410003662109,350.31166788736977,344.3459991455078,347.5816650390625,8245533.333333333
02/09/2010,1090.3303304036458,1097.5473307291666,1081.9603393554687,1091.0456665039062,3990683666.6666665,347.5733337402344,349.6933349609375,343.9583323160807,347.00099894205727,8151866.666666667
03/09/2010,1090.378328450521,1097.592997233073,1082.1513387044272,1091.107332356771,3957681333.3333335,346.99266764322914,349.23900146484374,343.4703328450521,346.5449991861979,8085420.0
07/09/2010,1090.3686604817708,1097.1793294270833,1081.8130045572916,1090.3349975585938,3927605666.6666665,346.5363342285156,348.7273345947266,342.9826670328776,345.942665608724,8028306.666666667
08/09/2010,1089.5353271484375,1096.5896647135417,1081.2323364257813,1089.8359985351562,3877570666.6666665,345.91033426920575,348.1193339029948,342.3893330891927,345.3443318684896,8067580.0
09/09/2010,1089.145662434896,1096.4433308919272,1081.1670043945312,1089.7710001627604,3857083333.3333335,345.31300048828126,347.61866658528646,341.9446665445964,344.8789978027344,8066533.333333333
10/09/2010,1089.0289957682292,1096.275996907552,1081.5370076497395,1090.0383341471354,3805374666.6666665,344.84766642252606,347.1219991048177,341.6246663411458,344.52833048502606,7880246.666666667
13/09/2010,1089.5269978841145,1096.8569986979167,1082.382674153646,1090.7150024414063,3822528000.0,344.4989990234375,347.02899881998695,341.4496663411458,344.47132975260416,7868086.666666667
14/09/2010,1089.9813313802083,1096.8589965820313,1082.651005045573,1090.5563354492188,3835090333.3333335,344.44199829101564,346.8473317464193,341.35333251953125,344.2366628011068,7920206.666666667
15/09/2010,1089.784334309896,1096.892997233073,1082.5800048828125,1090.7100016276042,3811691000.0,344.20733133951825,346.7049977620443,341.17633260091145,344.1159962972005,7972780.0
16/09/2010,1089.8786661783854,1096.7826619466146,1082.560673014323,1090.624003092448,3788565333.3333335,344.086664835612,346.58766377766926,341.08399963378906,344.0039967854818,7953546.666666667
17/09/2010,1089.8989990234375,1096.9463256835938,1082.6813395182292,1090.6166666666666,3801918000.0,343.97466532389325,346.56499735514325,341.10699971516925,343.9979970296224,8108586.666666667
20/09/2010,1090.0489990234375,1097.672989908854,1083.3280029296875,1091.3189982096353,3785457666.6666665,343.9739990234375,346.7539967854818,341.3059997558594,344.1983306884766,8113780.0
21/09/2010,1090.716328938802,1098.317989095052,1083.8383341471354,1091.7186645507813,3792001000.0,344.17433268229166,346.9529968261719,341.48899943033854,344.3263305664062,8143073.333333333
22/09/2010,1091.268660481771,1098.8919881184895,1084.505000813802,1092.1593302408853,3789724666.6666665,344.3023325602214,347.08099670410155,341.6903330485026,344.5296641031901,8123786.666666667
23/09/2010,1091.742325846354,1099.5546549479166,1085.6463338216147,1093.337996419271,3767591000.0,344.50599873860676,347.4026631673177,342.1470001220703,345.0416646321615,8066766.666666667
24/09/2010,1093.4159912109376,1101.627323404948,1087.479667154948,1095.5066650390625,3754354333.3333335,345.01833190917966,348.1756632486979,342.94500020345055,346.0089986165365,7963840.0
27/09/2010,1095.6299926757813,1103.749658203125,1089.5796671549479,1097.6036661783853,3762986666.6666665,345.9856658935547,349.20032958984376,343.9440002441406,347.02733256022134,7953360.0
28/09/2010,1097.7906616210937,1105.9956583658854,1091.6663330078125,1099.880997721354,3792433000.0,347.0036661783854,350.1476633707682,344.8816670735677,348.0123321533203,8013086.666666667
29/09/2010,1099.9769938151042,1107.611991373698,1093.6363321940105,1101.6206624348958,3793168666.6666665,347.98866577148436,350.9479960123698,345.82000020345055,348.87366536458336,8049900.0
30/09/2010,1101.7733276367187,1109.524991861979,1095.3136637369792,1103.1886596679688,3811832000.0,348.8499989827474,351.8189951578776,346.5826670328776,349.61499837239586,8130453.333333333
01/10/2010,1103.4749959309895,1111.453662109375,1097.6056640625,1105.542325846354,3812111000.0,349.5913319905599,352.664995320638,347.48333435058595,350.48899841308594,7994746.666666667
04/10/2010,1105.785994466146,1113.8713297526042,1099.87099609375,1107.7203287760417,3806862333.3333335,350.46533203125,353.5089955647787,348.22666727701824,351.23499857584636,7945346.666666667
05/10/2010,1108.0299967447916,1116.5773315429688,1102.3243326822917,1110.8333292643229,3835458666.6666665,351.2113321940104,354.4633290608724,349.08466796875,352.3663319905599,8001466.666666667
06/10/2010,1111.250333658854,1119.8816650390625,1105.9299967447917,1114.436661783854,3823353000.0,352.34266560872396,355.62132975260414,350.262001546224,353.60533243815104,7995360.0
07/10/2010,1115.0033325195313,1123.3646647135417,1109.6493326822917,1117.8609985351563,3808365000.0,353.58233235677085,356.8266632080078,351.5503346761068,354.7919993082682,7911253.333333333
08/10/2010,1118.4059977213542,1126.907332356771,1113.3219970703126,1121.7920003255208,3815855333.3333335,354.8006652832031,358.0893300374349,352.8383341471354,356.2220001220703,7925093.333333333
11/10/2010,1122.2743286132813,1130.3563354492187,1117.3993326822917,1125.1496663411458,3762636666.6666665,356.2306660970052,359.45233052571615,354.36366780598956,357.5306671142578,7803940.0
12/10/2010,1125.653662109375,1133.962333170573,1120.963330078125,1129.177998860677,3801242666.6666665,357.5393330891927,360.8439971923828,355.70533447265626,359.06200052897134,7830560.0
13/10/2010,1129.80166015625,1138.270332845052,1125.311328125,1133.470332845052,3832264000.0,359.07066650390624,362.5263305664063,357.3700012207031,360.7720011393229,7841820.0
14/10/2010,1134.071659342448,1141.523331705729,1129.2109944661458,1136.587666829427,3851348333.3333335,360.7806671142578,363.96099650065105,359.0203348795573,362.20566813151044,7844266.666666667
15/10/2010,1137.2986572265625,1144.5599975585938,1132.1019938151042,1139.4573323567708,3918705000.0,362.21433410644534,365.5503295898437,360.4740020751953,363.7950012207031,7921693.333333333
18/10/2010,1140.07265625,1147.2409993489584,1134.7999959309896,1142.1306640625,3949223333.3333335,363.803667195638,367.0086629231771,362.0126688639323,365.2536682128906,7926813.333333333
19/10/2010,1142.60732421875,1149.7756673177084,1137.0853271484375,1144.5993326822916,4032314666.6666665,365.2626678466797,368.4516632080078,363.24366861979166,366.56300150553386,8057966.666666667
20/10/2010,1145.0866577148438,1152.4316650390624,1139.5646606445312,1147.2426676432292,4092422666.6666665,366.5956675211589,369.88966369628906,364.5866689046224,367.95166829427086,8045126.666666667
21/10/2010,1147.7089884440104,1155.070332845052,1141.898661295573,1149.7786661783855,4133679333.3333335,367.9843343098958,371.26833089192706,365.8676686604818,369.3400024414062,8073000.0
22/10/2010,1150.2406575520833,1157.5053344726562,1144.4009928385417,1152.2296630859375,4137570333.3333335,369.37266845703124,372.7086649576823,367.3090016682943,370.796669514974,8075940.0
25/10/2010,1152.6193237304688,1159.9143351236978,1146.779659016927,1154.353662109375,4127581333.3333335,370.82733561197915,374.02366536458334,368.7636688232422,372.0486704508464,7972526.666666667
26/10/2010,1154.7433227539063,1161.9060017903646,1148.8509928385417,1156.5049967447917,4117002333.3333335,372.07933654785154,375.15899861653645,369.9266693115234,373.25567016601565,7904086.666666667
27/10/2010,1156.8903198242188,1163.8186686197917,1150.7533243815103,1158.4176635742188,4149196666.6666665,373.2863362630208,376.33966573079425,371.08733520507815,374.4483367919922,7878713.333333333
28/10/2010,1158.9096516927084,1165.9550048828125,1152.6939900716145,1160.388330078125,4179842666.6666665,374.4780029296875,377.4959991455078,372.21300150553384,375.56800333658856,7912500.0
29/10/2010,1160.8256510416666,1167.7546712239584,1154.6029866536458,1162.310664876302,4161567333.3333335,375.59766947428386,378.60699869791665,373.32366739908855,376.6233357747396,7838546.666666667
01/11/2010,1162.7969848632813,1169.453006998698,1156.3056559244792,1163.6996663411458,4187070666.6666665,376.6530019124349,379.63433227539065,374.3519999186198,377.5550018310547,7814000.0
02/11/2010,1164.298319498698,1171.0293416341146,1158.0269897460937,1165.4926635742188,4176755333.3333335,377.58466796875,380.63133239746094,375.3443328857422,378.62433573404945,7737873.333333333
03/11/2010,1166.1083211263021,1172.8266764322916,1159.759659830729,1167.6153279622397,4201902333.3333335,378.6540018717448,381.77166646321615,376.47300008138023,379.8226694742838,7669193.333333333
04/11/2010,1168.3496541341146,1175.64267578125,1162.2779907226563,1170.822998046875,4263489666.6666665,379.8523356119792,383.07899983723956,377.76800028483075,381.23033548990884,7701380.0
05/11/2010,1171.333321126302,1178.248673502604,1165.231327311198,1173.395662434896,4313940000.0,381.26000162760414,384.2379994710287,379.1160003662109,382.3836690266927,7644846.666666667
08/11/2010,1173.8199869791667,1180.7370035807292,1167.7496622721353,1176.0986612955728,4325585666.666667,382.4080017089844,385.3519999186198,380.2663340250651,383.5676686604818,7632853.333333333
09/11/2010,1176.529317220052,1183.2983357747396,1170.311328125,1178.288663736979,4352992333.333333,383.5923350016276,386.5903330485026,381.5153340657552,384.6980021158854,7597400.0
10/11/2010,1178.7423177083333,1185.6356689453125,1172.4469930013022,1180.7546630859374,4372026333.333333,384.72266845703126,387.7183329264323,382.5870005289714,385.85466918945315,7550666.666666667
11/11/2010,1180.9779866536458,1187.5786661783854,1174.7273274739584,1183.1659993489584,4360258333.333333,385.87933553059895,388.7533335367838,383.4916676839193,386.8436696370443,7576580.0
12/11/2010,1183.1639851888021,1189.585331217448,1176.5493245442708,1184.9316650390624,4357415333.333333,386.8656697591146,389.6433339436849,384.2670003255208,387.6596700032552,7662793.333333333
15/11/2010,1185.0133178710937,1191.5609985351562,1178.7253255208334,1186.9556640625,4354057333.333333,387.6816701253255,390.5270009358724,385.22533365885414,388.5530029296875,7642973.333333333
16/11/2010,1186.816984049479,1192.6286661783854,1179.8026570638021,1187.5419962565104,4388975333.333333,388.5750030517578,391.1296671549479,385.8243336995443,388.92833658854164,7657226.666666667
17/11/2010,1187.4343139648438,1193.336336263021,1180.5016560872396,1188.1626627604167,4383362666.666667,388.9496704101563,391.5643330891927,386.32000020345055,389.373003133138,7629440.0
18/11/2010,1188.1736490885417,1194.5503377278646,1181.5796549479167,1189.4503255208333,4409253000.0,389.3943369547526,392.2259999593099,386.82533365885416,390.0490030924479,7723860.0
19/11/2010,1189.4323160807292,1195.6250040690104,1182.708321126302,1190.6029907226562,4402718666.666667,390.0393371582031,392.81166687011716,387.49766743977864,390.63633626302084,7714966.666666667
22/11/2010,1190.5239827473958,1196.6336669921875,1183.4603190104167,1191.686991373698,4442172000.0,390.626670328776,393.40033365885415,388.01600036621096,391.29200236002606,7789373.333333333
23/11/2010,1191.464982096354,1197.2980021158853,1184.1669881184896,1192.0523234049479,4444068666.666667,391.28233642578124,393.9360005696615,388.5156667073568,391.6683349609375,7802573.333333333
24/11/2010,1191.8776489257812,1197.7726684570312,1184.5796549479167,1192.7273234049478,4391230000.0,391.65866902669273,394.3796671549479,388.8919993082682,392.1530008951823,7695353.333333333
26/11/2010,1192.4223185221354,1198.281669108073,1185.2536580403646,1193.2469889322917,4279377000.0,392.1433349609375,394.80800069173176,389.3179992675781,392.56366678873695,7483266.666666667
29/11/2010,1192.8093180338542,1198.586336263021,1185.4709920247396,1193.632657877604,4210995000.0,392.5540008544922,394.9620005289714,389.5193318684896,392.59100036621095,7334333.333333333
30/11/2010,1193.013651529948,1198.6486694335938,1185.45732421875,1193.493994140625,4205483333.3333335,392.6303344726563,394.9720011393229,389.44666544596356,392.42433369954426,7356093.333333333
01/12/2010,1193.278983561198,1199.6143351236979,1186.3536580403645,1194.8329915364584,4170416333.3333335,392.4633341471354,395.1456675211588,389.59966532389325,392.7693339029948,7306033.333333333
02/12/2010,1194.6146525065103,1200.9126708984375,1187.689326985677,1196.2783243815104,4168513666.6666665,392.80833435058594,395.48700052897135,389.9446655273438,393.17933349609376,7300760.0
03/12/2010,1195.9516560872396,1202.117333984375,1189.2109903971354,1197.759989420573,4138857333.3333335,393.2183339436849,395.8313334147135,390.4066660563151,393.6079996744792,7263646.666666667
06/12/2010,1197.3966552734375,1203.5130004882812,1190.6003255208334,1199.094657389323,4150506666.6666665,393.6470001220703,396.22166646321614,390.8233327229818,393.97533264160154,7262526.666666667
07/12/2010,1198.8136555989583,1204.8100016276042,1191.8839925130208,1200.3656575520833,4242148333.3333335,394.0143330891927,396.60899963378904,391.1863321940104,394.30699869791664,7298060.0
08/12/2010,1200.1516560872396,1206.20400390625,1193.27666015625,1201.786991373698,4255612000.0,394.3459991455078,397.0206665039062,391.63433227539065,394.7373321533203,7263266.666666667
09/12/2010,1201.6949910481771,1207.8996704101562,1195.1149943033854,1203.471993001302,4261840000.0,394.7763326009115,397.44366658528645,392.1046661376953,395.1126658121745,7228180.0
10/12/2010,1203.3409912109375,1209.5953369140625,1196.9643269856772,1205.359326171875,4270635000.0,395.1526662190755,397.84166666666664,392.572666422526,395.5466654459635,7159613.333333333
13/12/2010,1205.2959920247397,1211.6376708984376,1198.9856608072917,1207.2659912109375,4298080333.333333,395.5853322347005,398.2590006510417,393.01133321126304,396.0413330078125,7052893.333333333
14/12/2010,1207.1669921875,1213.3303344726562,1201.0029947916667,1209.172989908854,4298186000.0,395.98499959309896,398.56700134277344,393.4066670735677,396.4063334147135,7039173.333333333
15/12/2010,1208.957657877604,1214.9426676432292,1202.541328938802,1210.5616577148437,4316224000.0,396.35,398.8263346354167,393.6713338216146,396.5769999186198,7036066.666666667
16/12/2010,1210.3759887695312,1216.457666015625,1204.184326171875,1212.0586588541667,4318602000.0,396.52366638183594,399.021001180013,393.90733337402344,396.718999226888,7017966.666666667
17/12/2010,1211.8856567382813,1217.2763346354166,1205.5686604817708,1212.8203247070312,4283168666.6666665,396.66566569010416,399.0066680908203,394.04933268229166,396.6686665852865,7056286.666666667
20/12/2010,1212.704325358073,1218.047001139323,1206.2759928385417,1213.5279907226563,4213524666.6666665,396.6153330485026,399.0016682942708,394.00266621907554,396.6233327229818,7017000.0
21/12/2010,1213.5773274739583,1219.0886678059896,1207.3386596679688,1214.5729899088542,4198272666.6666665,396.5749989827474,399.0183349609375,394.00433247884115,396.65733235677084,6987626.666666667
22/12/2010,1214.6223266601562,1220.1736694335937,1208.8719930013021,1216.0876546223958,4079524333.3333335,396.60899861653644,398.9686686197917,394.1196655273437,396.7273325602213,6913886.666666667
23/12/2010,1216.1019938151042,1221.5016682942708,1210.5293294270834,1217.3563232421875,4011315000.0,396.678998819987,399.0030019124349,394.2499989827474,396.72166544596354,6768433.333333333
27/12/2010,1217.489326985677,1222.9343383789062,1212.0956624348958,1218.8229899088542,3946693333.3333335,396.69566548665364,399.0683349609375,394.57166544596356,397.02033182779945,6521526.666666667
28/12/2010,1219.1569946289062,1224.581005859375,1214.1669962565104,1220.799658203125,3888854333.3333335,396.9756652832031,399.38633422851564,395.0899993896484,397.4826649983724,6293160.0
29/12/2010,1221.1016642252605,1226.4200032552083,1216.221329752604,1222.867325846354,3845888000.0,397.4376647949219,399.83733418782555,395.6166656494141,398.037998453776,6132120.0
30/12/2010,1223.256660970052,1228.630000813802,1218.998661295573,1225.518660481771,3741032666.6666665,397.9699981689453,400.3816670735677,396.4013315836589,398.7863321940104,5914180.0
31/12/2010,1225.87099609375,1231.1559977213542,1221.610994466146,1228.153662109375,3670865666.6666665,398.7189982096354,401.04400126139325,397.1239990234375,399.5126647949219,5760800.0
03/01/2011,1228.3333292643229,1233.6853312174478,1224.0733276367187,1230.6596638997396,3657512666.6666665,399.44533081054686,401.7136678059896,397.85033162434894,400.201665242513,5632906.666666667
04/01/2011,1230.8943277994792,1236.1569986979166,1226.5139973958333,1233.008662923177,3694880333.3333335,400.10033060709634,402.3713338216146,398.48533121744794,400.84466552734375,5597553.333333333
05/01/2011,1233.2513305664063,1238.7800008138022,1229.2066650390625,1235.632666015625,3730727666.6666665,400.7433308919271,403.0240000406901,399.1803314208984,401.49033203125,5510760.0
06/01/2011,1236.0439982096354,1241.6353352864583,1232.3239990234374,1238.7366658528647,3754428666.6666665,401.4016642252604,403.81166687011716,400.09666442871094,402.4606658935547,5525006.666666667
07/01/2011,1239.0676676432292,1244.242333984375,1234.9239990234375,1241.175,3807057333.3333335,402.3719980875651,404.5509999593099,400.9006642659505,403.1126658121745,5463253.333333333
10/01/2011,1241.6236653645833,1246.8210001627604,1237.4323323567708,1243.8533325195312,3887811666.6666665,403.08399861653646,405.30800069173176,401.65233052571614,403.90199991861977,5596360.0
11/01/2011,1244.4069986979166,1249.7180013020834,1240.6316650390625,1246.7439982096355,3900388333.3333335,403.8733327229818,406.16400146484375,402.6249969482422,404.84300028483074,5673293.333333333
12/01/2011,1247.4966674804687,1253.0336669921876,1244.01533203125,1250.2576619466147,3898463000.0,404.7653330485026,407.18133443196615,403.71666361490884,406.0413330078125,5667660.0
13/01/2011,1250.8026692708333,1255.6699991861979,1247.1443318684896,1252.8473307291667,3890554000.0,405.96399943033856,408.05633443196615,404.8523305257161,406.9346659342448,5660520.0
14/01/2011,1253.3390014648437,1258.0483317057292,1249.6253295898437,1255.2376627604167,3880247000.0,406.8573323567708,408.87566833496095,405.72466328938805,407.76499938964844,5576766.666666667
18/01/2011,1255.7819986979166,1260.3980021158854,1252.069999186198,1257.5813313802084,3931887333.3333335,407.7153330485026,409.748334757487,406.5239959716797,408.6269999186198,5597413.333333333
19/01/2011,1258.1369995117188,1262.6913330078125,1254.0116658528646,1259.5413330078125,3972432000.0,408.57733357747395,410.6116678873698,407.2676625569662,409.3450002034505,5586440.0
20/01/2011,1259.9236653645833,1264.3013305664062,1255.6119995117188,1261.425,3904588333.3333335,409.33600056966145,411.2276682535807,407.8016632080078,410.0103332519531,5621833.333333333
21/01/2011,1261.8773315429687,1266.3773274739583,1257.697664388021,1263.2606648763021,3915512666.6666665,410.00133361816404,411.8593353271484,408.41966247558594,410.51833292643227,5597286.666666667
